거래일자,지역,연료원, 발전량(MWh) 
2022-04-07,서울시,LNG,6751
2022-04-07,세종시,LNG,9424
2022-04-07,울산시,LNG,22535
2022-04-07,인천시,LNG,75045
2022-04-07,인천시,석탄,70338
2022-04-07,전라남도,LNG,33092
2022-04-07,전라남도,석탄,16920
2022-04-07,전라북도,LNG,0
2022-04-07,전라북도,석탄,7859
2022-04-07,전라북도,유류,377
2022-04-07,제주도,LNG,3490
2022-04-07,제주도,유류,2083
2022-04-07,충청남도,LNG,24978
2022-04-07,충청남도,석탄,207504
2022-04-07,충청남도,유류,0
2022-04-07,충청북도,유류,0
2022-04-08,강원도,LNG,6744
2022-04-08,강원도,석탄,53024
2022-04-08,경기도,LNG,219918
2022-04-08,경기도,석탄,4954
2022-04-08,경기도,유류,0
2022-04-08,경상남도,석탄,117674
2022-04-08,경상남도,유류,265
2022-04-08,경상북도,LNG,5171
2022-04-08,경상북도,석탄,1659
2022-04-08,광주시,LNG,1304
2022-04-08,대구시,LNG,5544
2022-04-08,대구시,석탄,1
2022-04-08,대구시,유류,266
2022-04-08,대전시,LNG,386
2022-04-08,부산시,LNG,26171
2022-04-08,부산시,석탄,107
2022-04-08,서울시,LNG,6719
2022-04-08,세종시,LNG,8877
2022-04-08,울산시,LNG,22330
2022-04-08,인천시,LNG,57945
2022-04-08,인천시,석탄,73576
2022-04-08,전라남도,LNG,33147
2022-04-08,전라남도,석탄,12344
2022-04-08,전라북도,LNG,0
2022-04-08,전라북도,석탄,8027
2022-04-08,전라북도,유류,384
2022-04-08,제주도,LNG,3025
2022-04-08,제주도,유류,2337
2022-04-08,충청남도,LNG,22303
2022-04-08,충청남도,석탄,191053
2022-04-08,충청남도,유류,0
2022-04-08,충청북도,유류,0
2022-04-09,강원도,LNG,7214
2022-04-09,강원도,석탄,48563
2022-04-09,경기도,LNG,202360
2022-04-09,경기도,석탄,4685
2022-04-09,경기도,유류,0
2022-04-09,경상남도,석탄,83542
2022-04-09,경상남도,유류,197
2022-04-09,경상북도,LNG,5650
2022-04-09,경상북도,석탄,1626
2022-04-09,광주시,LNG,488
2022-04-09,대구시,LNG,5738
2022-04-09,대구시,석탄,0
2022-04-09,대구시,유류,265
2022-04-09,대전시,LNG,510
2022-04-09,부산시,LNG,26850
2022-04-09,부산시,석탄,2
2022-04-09,서울시,LNG,6797
2022-04-09,세종시,LNG,9636
2022-04-09,울산시,LNG,19582
2022-04-09,인천시,LNG,44304
2022-04-09,인천시,석탄,74013
2022-04-09,전라남도,LNG,31670
2022-04-09,전라남도,석탄,10241
2022-04-09,전라북도,LNG,0
2022-04-09,전라북도,석탄,8787
2022-04-09,전라북도,유류,352
2022-04-09,제주도,LNG,2455
2022-04-09,제주도,유류,1805
2022-04-09,충청남도,LNG,23839
2022-04-09,충청남도,석탄,104815
2022-04-09,충청남도,유류,0
2022-04-09,충청북도,유류,0
2022-04-10,강원도,LNG,7404
2022-04-10,강원도,석탄,48534
2022-04-10,경기도,LNG,169100
2022-04-10,경기도,석탄,4409
2022-04-10,경기도,유류,0
2022-04-10,경상남도,석탄,70894
2022-04-10,경상남도,유류,143
2022-04-10,경상북도,LNG,4980
2022-04-10,경상북도,석탄,1597
2022-04-10,광주시,LNG,0
2022-04-10,대구시,LNG,5756
2022-04-10,대구시,석탄,0
2022-04-10,대구시,유류,266
2022-04-10,대전시,LNG,0
2022-04-10,부산시,LNG,13762
2022-04-10,부산시,석탄,0
2022-04-10,서울시,LNG,6777
2022-04-10,세종시,LNG,8770
2022-04-10,울산시,LNG,17689
2022-04-10,인천시,LNG,27099
2022-04-10,인천시,석탄,74331
2022-04-10,전라남도,LNG,30275
2022-04-10,전라남도,석탄,11544
2022-04-10,전라북도,LNG,0
2022-04-10,전라북도,석탄,8641
2022-04-10,전라북도,유류,333
2022-04-10,제주도,LNG,2124
2022-04-10,제주도,유류,1785
2022-04-10,충청남도,LNG,19703
2022-04-10,충청남도,석탄,99439
2022-04-10,충청남도,유류,0
2022-04-10,충청북도,유류,0
2022-04-11,강원도,LNG,6684
2022-04-11,강원도,석탄,53442
2022-04-11,경기도,LNG,191152
2022-04-11,경기도,석탄,4794
2022-04-11,경기도,유류,0
2022-04-11,경상남도,석탄,116413
2022-04-11,경상남도,유류,156
2022-04-11,경상북도,LNG,4638
2022-04-11,경상북도,석탄,1644
2022-04-11,광주시,LNG,951
2022-04-11,대구시,LNG,6817
2022-04-11,대구시,석탄,11
2022-04-11,대구시,유류,266
2022-04-11,대전시,LNG,0
2022-04-11,부산시,LNG,24199
2022-04-11,부산시,석탄,110
2022-04-11,서울시,LNG,6716
2022-04-11,세종시,LNG,8702
2022-04-11,울산시,LNG,23795
2022-04-11,인천시,LNG,65440
2022-04-11,인천시,석탄,72338
2022-04-11,전라남도,LNG,36076
2022-04-11,전라남도,석탄,14472
2022-04-11,전라북도,LNG,0
2022-04-11,전라북도,석탄,8442
2022-04-11,전라북도,유류,353
2022-04-11,제주도,LNG,2340
2022-04-11,제주도,유류,1562
2022-04-11,충청남도,LNG,22689
2022-04-11,충청남도,석탄,171224
2022-04-11,충청남도,유류,0
2022-04-11,충청북도,유류,0
2022-04-12,강원도,LNG,7305
2022-04-12,강원도,석탄,54304
2022-04-12,경기도,LNG,208227
2022-04-12,경기도,석탄,4900
2022-04-12,경기도,유류,0
2022-04-12,경상남도,석탄,130296
2022-04-12,경상남도,유류,202
2022-04-12,경상북도,LNG,5331
2022-04-12,경상북도,석탄,1672
2022-04-12,광주시,LNG,1194
2022-04-12,대구시,LNG,6918
2022-04-12,대구시,석탄,4
2022-04-12,대구시,유류,254
2022-04-12,대전시,LNG,300
2022-04-12,부산시,LNG,24963
2022-04-12,부산시,석탄,131
2022-04-12,서울시,LNG,6769
2022-04-12,세종시,LNG,8802
2022-04-12,울산시,LNG,23963
2022-04-12,인천시,LNG,77578
2022-04-12,인천시,석탄,73938
2022-04-12,전라남도,LNG,36304
2022-04-12,전라남도,석탄,16994
2022-04-12,전라북도,LNG,0
2022-04-12,전라북도,석탄,8631
2022-04-12,전라북도,유류,358
2022-04-12,제주도,LNG,2374
2022-04-12,제주도,유류,1573
2022-04-12,충청남도,LNG,22341
2022-04-12,충청남도,석탄,177853
2022-04-12,충청남도,유류,0
2022-04-12,충청북도,유류,0
2022-04-13,강원도,LNG,15646
2022-04-13,강원도,석탄,54436
2022-04-13,경기도,LNG,229135
2022-04-13,경기도,석탄,4823
2022-04-13,경기도,유류,353
2022-04-13,경상남도,석탄,142957
2022-04-13,경상남도,유류,248
2022-04-13,경상북도,LNG,7543
2022-04-13,경상북도,석탄,1813
2022-04-13,광주시,LNG,0
2022-04-13,대구시,LNG,7534
2022-04-13,대구시,석탄,1
2022-04-13,대구시,유류,297
2022-04-13,대전시,LNG,511
2022-04-13,부산시,LNG,28569
2022-04-13,부산시,석탄,124
2022-04-13,서울시,LNG,6921
2022-04-13,세종시,LNG,9219
2022-04-13,울산시,LNG,27328
2022-04-13,인천시,LNG,89004
2022-04-13,인천시,석탄,74057
2022-04-13,전라남도,LNG,38231
2022-04-13,전라남도,석탄,17578
2022-04-13,전라북도,LNG,0
2022-04-13,전라북도,석탄,8711
2022-04-13,전라북도,유류,381
2022-04-13,제주도,LNG,2383
2022-04-13,제주도,유류,1935
2022-04-13,충청남도,LNG,37407
2022-04-13,충청남도,석탄,184975
2022-04-13,충청남도,유류,0
2022-04-13,충청북도,유류,0
2022-04-14,강원도,LNG,12214
2022-04-14,강원도,석탄,54128
2022-04-14,경기도,LNG,223429
2022-04-14,경기도,석탄,4825
2022-04-14,경기도,유류,578
2022-04-14,경상남도,석탄,143356
2022-04-14,경상남도,유류,208
2022-04-14,경상북도,LNG,6780
2022-04-14,경상북도,석탄,2472
2022-04-14,광주시,LNG,510
2022-04-14,대구시,LNG,7170
2022-04-14,대구시,석탄,4
2022-04-14,대구시,유류,266
2022-04-14,대전시,LNG,0
2022-04-14,부산시,LNG,29955
2022-04-14,부산시,석탄,117
2022-04-14,서울시,LNG,6820
2022-04-14,세종시,LNG,8676
2022-04-14,울산시,LNG,25630
2022-04-14,인천시,LNG,83761
2022-04-14,인천시,석탄,69401
2022-04-14,전라남도,LNG,38479
2022-04-14,전라남도,석탄,16733
2022-04-14,전라북도,LNG,0
2022-04-14,전라북도,석탄,9594
2022-04-14,전라북도,유류,367
2022-04-14,제주도,LNG,2197
2022-04-14,제주도,유류,1730
2022-04-14,충청남도,LNG,34324
2022-04-14,충청남도,석탄,189863
2022-04-14,충청남도,유류,0
2022-04-14,충청북도,유류,0
2022-04-15,강원도,LNG,7178
2022-04-15,강원도,석탄,52265
2022-04-15,경기도,LNG,217427
2022-04-15,경기도,석탄,4811
2022-04-15,경기도,유류,577
2022-04-15,경상남도,석탄,138356
2022-04-15,경상남도,유류,273
2022-04-15,경상북도,LNG,5132
2022-04-15,경상북도,석탄,2492
2022-04-15,광주시,LNG,1242
2022-04-15,대구시,LNG,5592
2022-04-15,대구시,석탄,0
2022-04-15,대구시,유류,265
2022-04-15,대전시,LNG,0
2022-04-15,부산시,LNG,24280
2022-04-15,부산시,석탄,108
2022-04-15,서울시,LNG,6785
2022-04-15,세종시,LNG,9211
2022-04-15,울산시,LNG,22208
2022-04-15,인천시,LNG,52927
2022-04-15,인천시,석탄,55548
2022-04-15,전라남도,LNG,32812
2022-04-15,전라남도,석탄,16725
2022-04-15,전라북도,LNG,0
2022-04-15,전라북도,석탄,9808
2022-04-15,전라북도,유류,370
2022-04-15,제주도,LNG,1679
2022-04-15,제주도,유류,1936
2022-04-15,충청남도,LNG,23353
2022-04-15,충청남도,석탄,172778
2022-04-15,충청남도,유류,0
2022-04-15,충청북도,유류,0
2022-04-16,강원도,LNG,12570
2022-04-16,강원도,석탄,36286
2022-04-16,경기도,LNG,196511
2022-04-16,경기도,석탄,4672
2022-04-16,경기도,유류,578
2022-04-16,경상남도,석탄,82241
2022-04-16,경상남도,유류,276
2022-04-16,경상북도,LNG,7575
2022-04-16,경상북도,석탄,2485
2022-04-16,광주시,LNG,905
2022-04-16,대구시,LNG,7842
2022-04-16,대구시,석탄,0
2022-04-16,대구시,유류,270
2022-04-16,대전시,LNG,857
2022-04-16,부산시,LNG,24316
2022-04-16,부산시,석탄,8
2022-04-16,서울시,LNG,3603
2022-04-16,세종시,LNG,9071
2022-04-16,울산시,LNG,24469
2022-04-16,인천시,LNG,56305
2022-04-16,인천시,석탄,55181
2022-04-16,전라남도,LNG,38513
2022-04-16,전라남도,석탄,12542
2022-04-16,전라북도,LNG,0
2022-04-16,전라북도,석탄,9591
2022-04-16,전라북도,유류,347
2022-04-16,제주도,LNG,1309
2022-04-16,제주도,유류,2097
2022-04-16,충청남도,LNG,12433
2022-04-16,충청남도,석탄,115412
2022-04-16,충청남도,유류,0
2022-04-16,충청북도,유류,0
2022-04-17,강원도,LNG,8270
2022-04-17,강원도,석탄,35942
2022-04-17,경기도,LNG,177934
2022-04-17,경기도,석탄,4402
2022-04-17,경기도,유류,578
2022-04-17,경상남도,석탄,78750
2022-04-17,경상남도,유류,257
2022-04-17,경상북도,LNG,6199
2022-04-17,경상북도,석탄,2482
2022-04-17,광주시,LNG,0
2022-04-17,대구시,LNG,6020
2022-04-17,대구시,석탄,0
2022-04-17,대구시,유류,276
2022-04-17,대전시,LNG,0
2022-04-17,부산시,LNG,21318
2022-04-17,부산시,석탄,0
2022-04-17,서울시,LNG,1465
2022-04-17,세종시,LNG,8680
2022-04-17,울산시,LNG,19146
2022-04-17,인천시,LNG,43532
2022-04-17,인천시,석탄,55058
2022-04-17,전라남도,LNG,35697
2022-04-17,전라남도,석탄,9950
2022-04-17,전라북도,LNG,0
2022-04-17,전라북도,석탄,11363
2022-04-17,전라북도,유류,340
2022-04-17,제주도,LNG,2081
2022-04-17,제주도,유류,1259
2022-04-17,충청남도,LNG,7648
2022-04-17,충청남도,석탄,99688
2022-04-17,충청남도,유류,0
2022-04-17,충청북도,유류,0
2022-04-18,강원도,LNG,10998
2022-04-18,강원도,석탄,41076
2022-04-18,경기도,LNG,205531
2022-04-18,경기도,석탄,4747
2022-04-18,경기도,유류,578
2022-04-18,경상남도,석탄,140643
2022-04-18,경상남도,유류,230
2022-04-18,경상북도,LNG,6444
2022-04-18,경상북도,석탄,2507
2022-04-18,광주시,LNG,927
2022-04-18,대구시,LNG,6828
2022-04-18,대구시,석탄,13
2022-04-18,대구시,유류,266
2022-04-18,대전시,LNG,0
2022-04-18,부산시,LNG,19732
2022-04-18,부산시,석탄,100
2022-04-18,서울시,LNG,7091
2022-04-18,세종시,LNG,8772
2022-04-18,울산시,LNG,22403
2022-04-18,인천시,LNG,64793
2022-04-18,인천시,석탄,53636
2022-04-18,전라남도,LNG,36739
2022-04-18,전라남도,석탄,9942
2022-04-18,전라북도,LNG,0
2022-04-18,전라북도,석탄,10171
2022-04-18,전라북도,유류,360
2022-04-18,제주도,LNG,2612
2022-04-18,제주도,유류,1154
2022-04-18,충청남도,LNG,27826
2022-04-18,충청남도,석탄,172356
2022-04-18,충청남도,유류,0
2022-04-18,충청북도,유류,0
2022-04-19,강원도,LNG,7825
2022-04-19,강원도,석탄,41524
2022-04-19,경기도,LNG,216410
2022-04-19,경기도,석탄,4828
2022-04-19,경기도,유류,578
2022-04-19,경상남도,석탄,146569
2022-04-19,경상남도,유류,165
2022-04-19,경상북도,LNG,5929
2022-04-19,경상북도,석탄,2510
2022-04-19,광주시,LNG,1209
2022-04-19,대구시,LNG,5699
2022-04-19,대구시,석탄,2
2022-04-19,대구시,유류,265
2022-04-19,대전시,LNG,257
2022-04-19,부산시,LNG,22694
2022-04-19,부산시,석탄,125
2022-04-19,서울시,LNG,7378
2022-04-19,세종시,LNG,9580
2022-04-19,울산시,LNG,21048
2022-04-19,인천시,LNG,55263
2022-04-19,인천시,석탄,55672
2022-04-19,전라남도,LNG,33606
2022-04-19,전라남도,석탄,10727
2022-04-19,전라북도,LNG,0
2022-04-19,전라북도,석탄,10238
2022-04-19,전라북도,유류,367
2022-04-19,제주도,LNG,2891
2022-04-19,제주도,유류,927
2022-04-19,충청남도,LNG,33692
2022-04-19,충청남도,석탄,179113
2022-04-19,충청남도,유류,0
2022-04-19,충청북도,유류,0
2022-04-20,강원도,LNG,7372
2022-04-20,강원도,석탄,41325
2022-04-20,경기도,LNG,212349
2022-04-20,경기도,석탄,4831
2022-04-20,경기도,유류,590
2022-04-20,경상남도,석탄,140928
2022-04-20,경상남도,유류,131
2022-04-20,경상북도,LNG,4877
2022-04-20,경상북도,석탄,2468
2022-04-20,광주시,LNG,883
2022-04-20,대구시,LNG,5483
2022-04-20,대구시,석탄,1
2022-04-20,대구시,유류,121
2022-04-20,대전시,LNG,555
2022-04-20,부산시,LNG,23350
2022-04-20,부산시,석탄,116
2022-04-20,서울시,LNG,7339
2022-04-20,세종시,LNG,8681
2022-04-20,울산시,LNG,28178
2022-04-20,인천시,LNG,49461
2022-04-20,인천시,석탄,53647
2022-04-20,전라남도,LNG,32051
2022-04-20,전라남도,석탄,10555
2022-04-20,전라북도,LNG,0
2022-04-20,전라북도,석탄,10228
2022-04-20,전라북도,유류,369
2022-04-20,제주도,LNG,2832
2022-04-20,제주도,유류,892
2022-04-20,충청남도,LNG,33501
2022-04-20,충청남도,석탄,184063
2022-04-20,충청남도,유류,0
2022-04-20,충청북도,유류,0
2022-04-21,강원도,LNG,10613
2022-04-21,강원도,석탄,40944
2022-04-21,경기도,LNG,221733
2022-04-21,경기도,석탄,4830
2022-04-21,경기도,유류,602
2022-04-21,경상남도,석탄,138489
2022-04-21,경상남도,유류,177
2022-04-21,경상북도,LNG,6936
2022-04-21,경상북도,석탄,2496
2022-04-21,광주시,LNG,344
2022-04-21,대구시,LNG,7354
2022-04-21,대구시,석탄,0
2022-04-21,대구시,유류,0
2022-04-21,대전시,LNG,0
2022-04-21,부산시,LNG,33534
2022-04-21,부산시,석탄,111
2022-04-21,서울시,LNG,7412
2022-04-21,세종시,LNG,9532
2022-04-21,울산시,LNG,37115
2022-04-21,인천시,LNG,65495
2022-04-21,인천시,석탄,54469
2022-04-21,전라남도,LNG,37113
2022-04-21,전라남도,석탄,10594
2022-04-21,전라북도,LNG,0
2022-04-21,전라북도,석탄,10208
2022-04-21,전라북도,유류,344
2022-04-21,제주도,LNG,3425
2022-04-21,제주도,유류,586
2022-04-21,충청남도,LNG,35749
2022-04-21,충청남도,석탄,193778
2022-04-21,충청남도,유류,0
2022-04-21,충청북도,유류,0
2022-04-22,강원도,LNG,6555
2022-04-22,강원도,석탄,40680
2022-04-22,경기도,LNG,211172
2022-04-22,경기도,석탄,4802
2022-04-22,경기도,유류,603
2022-04-22,경상남도,석탄,134113
2022-04-22,경상남도,유류,232
2022-04-22,경상북도,LNG,5311
2022-04-22,경상북도,석탄,2501
2022-04-22,광주시,LNG,854
2022-04-22,대구시,LNG,5444
2022-04-22,대구시,석탄,1
2022-04-22,대구시,유류,0
2022-04-22,대전시,LNG,0
2022-04-22,부산시,LNG,15156
2022-04-22,부산시,석탄,96
2022-04-22,서울시,LNG,6925
2022-04-22,세종시,LNG,9549
2022-04-22,울산시,LNG,30666
2022-04-22,인천시,LNG,78639
2022-04-22,인천시,석탄,54584
2022-04-22,전라남도,LNG,36900
2022-04-22,전라남도,석탄,10395
2022-04-22,전라북도,LNG,0
2022-04-22,전라북도,석탄,10237
2022-04-22,전라북도,유류,323
2022-04-22,제주도,LNG,2403
2022-04-22,제주도,유류,741
2022-04-22,충청남도,LNG,29922
2022-04-22,충청남도,석탄,190544
2022-04-22,충청남도,유류,0
2022-04-22,충청북도,유류,0
2022-04-23,강원도,LNG,9349
2022-04-23,강원도,석탄,34081
2022-04-23,경기도,LNG,202619
2022-04-23,경기도,석탄,4644
2022-04-23,경기도,유류,602
2022-04-23,경상남도,석탄,81498
2022-04-23,경상남도,유류,199
2022-04-23,경상북도,LNG,6427
2022-04-23,경상북도,석탄,2494
2022-04-23,광주시,LNG,1062
2022-04-23,대구시,LNG,4990
2022-04-23,대구시,석탄,0
2022-04-23,대구시,유류,194
2022-04-23,대전시,LNG,432
2022-04-23,부산시,LNG,24880
2022-04-23,부산시,석탄,7
2022-04-23,서울시,LNG,4827
2022-04-23,세종시,LNG,8697
2022-04-23,울산시,LNG,34378
2022-04-23,인천시,LNG,36165
2022-04-23,인천시,석탄,55286
2022-04-23,전라남도,LNG,37672
2022-04-23,전라남도,석탄,10163
2022-04-23,전라북도,LNG,0
2022-04-23,전라북도,석탄,10158
2022-04-23,전라북도,유류,301
2022-04-23,제주도,LNG,2900
2022-04-23,제주도,유류,644
2022-04-23,충청남도,LNG,35503
2022-04-23,충청남도,석탄,136602
2022-04-23,충청남도,유류,0
2022-04-23,충청북도,유류,0
2022-04-24,강원도,LNG,6804
2022-04-24,강원도,석탄,33195
2022-04-24,경기도,LNG,180416
2022-04-24,경기도,석탄,4396
2022-04-24,경기도,유류,598
2022-04-24,경상남도,석탄,78678
2022-04-24,경상남도,유류,138
2022-04-24,경상북도,LNG,5277
2022-04-24,경상북도,석탄,2490
2022-04-24,광주시,LNG,0
2022-04-24,대구시,LNG,5053
2022-04-24,대구시,석탄,0
2022-04-24,대구시,유류,22
2022-04-24,대전시,LNG,383
2022-04-24,부산시,LNG,16620
2022-04-24,부산시,석탄,0
2022-04-24,서울시,LNG,2087
2022-04-24,세종시,LNG,8702
2022-04-24,울산시,LNG,30128
2022-04-24,인천시,LNG,24722
2022-04-24,인천시,석탄,54360
2022-04-24,전라남도,LNG,32214
2022-04-24,전라남도,석탄,10073
2022-04-24,전라북도,LNG,0
2022-04-24,전라북도,석탄,10091
2022-04-24,전라북도,유류,285
2022-04-24,제주도,LNG,2742
2022-04-24,제주도,유류,512
2022-04-24,충청남도,LNG,29301
2022-04-24,충청남도,석탄,117098
2022-04-24,충청남도,유류,0
2022-04-24,충청북도,유류,0
2022-04-25,강원도,LNG,9498
2022-04-25,강원도,석탄,48653
2022-04-25,경기도,LNG,198847
2022-04-25,경기도,석탄,4710
2022-04-25,경기도,유류,0
2022-04-25,경상남도,석탄,143647
2022-04-25,경상남도,유류,146
2022-04-25,경상북도,LNG,4136
2022-04-25,경상북도,석탄,2580
2022-04-25,광주시,LNG,819
2022-04-25,대구시,LNG,4195
2022-04-25,대구시,석탄,8
2022-04-25,대구시,유류,0
2022-04-25,대전시,LNG,0
2022-04-25,부산시,LNG,29725
2022-04-25,부산시,석탄,92
2022-04-25,서울시,LNG,6766
2022-04-25,세종시,LNG,9269
2022-04-25,울산시,LNG,32113
2022-04-25,인천시,LNG,70726
2022-04-25,인천시,석탄,54348
2022-04-25,전라남도,LNG,32467
2022-04-25,전라남도,석탄,10465
2022-04-25,전라북도,LNG,0
2022-04-25,전라북도,석탄,10040
2022-04-25,전라북도,유류,321
2022-04-25,제주도,LNG,1945
2022-04-25,제주도,유류,834
2022-04-25,충청남도,LNG,36173
2022-04-25,충청남도,석탄,177622
2022-04-25,충청남도,유류,815
2022-04-25,충청북도,유류,0
2022-04-26,강원도,LNG,12524
2022-04-26,강원도,석탄,52789
2022-04-26,경기도,LNG,218124
2022-04-26,경기도,석탄,4822
2022-04-26,경기도,유류,0
2022-04-26,경상남도,석탄,158187
2022-04-26,경상남도,유류,186
2022-04-26,경상북도,LNG,5215
2022-04-26,경상북도,석탄,2524
2022-04-26,광주시,LNG,1102
2022-04-26,대구시,LNG,7037
2022-04-26,대구시,석탄,0
2022-04-26,대구시,유류,0
2022-04-26,대전시,LNG,0
2022-04-26,부산시,LNG,30821
2022-04-26,부산시,석탄,122
2022-04-26,서울시,LNG,6652
2022-04-26,세종시,LNG,8685
2022-04-26,울산시,LNG,34773
2022-04-26,인천시,LNG,77201
2022-04-26,인천시,석탄,54442
2022-04-26,전라남도,LNG,36693
2022-04-26,전라남도,석탄,10979
2022-04-26,전라북도,LNG,0
2022-04-26,전라북도,석탄,10119
2022-04-26,전라북도,유류,332
2022-04-26,제주도,LNG,1884
2022-04-26,제주도,유류,1327
2022-04-26,충청남도,LNG,44440
2022-04-26,충청남도,석탄,203268
2022-04-26,충청남도,유류,0
2022-04-26,충청북도,유류,0
2022-04-27,강원도,LNG,7119
2022-04-27,강원도,석탄,45724
2022-04-27,경기도,LNG,218813
2022-04-27,경기도,석탄,4796
2022-04-27,경기도,유류,0
2022-04-27,경상남도,석탄,159948
2022-04-27,경상남도,유류,238
2022-04-27,경상북도,LNG,4654
2022-04-27,경상북도,석탄,2548
2022-04-27,광주시,LNG,0
2022-04-27,대구시,LNG,5432
2022-04-27,대구시,석탄,0
2022-04-27,대구시,유류,0
2022-04-27,대전시,LNG,78
2022-04-27,부산시,LNG,13375
2022-04-27,부산시,석탄,117
2022-04-27,서울시,LNG,6409
2022-04-27,세종시,LNG,9016
2022-04-27,울산시,LNG,23993
2022-04-27,인천시,LNG,45727
2022-04-27,인천시,석탄,55993
2022-04-27,전라남도,LNG,29952
2022-04-27,전라남도,석탄,11294
2022-04-27,전라북도,LNG,0
2022-04-27,전라북도,석탄,10143
2022-04-27,전라북도,유류,337
2022-04-27,제주도,LNG,1394
2022-04-27,제주도,유류,469
2022-04-27,충청남도,LNG,31710
2022-04-27,충청남도,석탄,191624
2022-04-27,충청남도,유류,0
2022-04-27,충청북도,유류,0
2022-04-28,강원도,LNG,7617
2022-04-28,강원도,석탄,42134
2022-04-28,경기도,LNG,216175
2022-04-28,경기도,석탄,4824
2022-04-28,경기도,유류,0
2022-04-28,경상남도,석탄,165762
2022-04-28,경상남도,유류,254
2022-04-28,경상북도,LNG,5554
2022-04-28,경상북도,석탄,2564
2022-04-28,광주시,LNG,201
2022-04-28,대구시,LNG,5545
2022-04-28,대구시,석탄,0
2022-04-28,대구시,유류,0
2022-04-28,대전시,LNG,685
2022-04-28,부산시,LNG,14736
2022-04-28,부산시,석탄,105
2022-04-28,서울시,LNG,6900
2022-04-28,세종시,LNG,9619
2022-04-28,울산시,LNG,27781
2022-04-28,인천시,LNG,44540
2022-04-28,인천시,석탄,65799
2022-04-28,전라남도,LNG,32930
2022-04-28,전라남도,석탄,11300
2022-04-28,전라북도,LNG,0
2022-04-28,전라북도,석탄,10125
2022-04-28,전라북도,유류,333
2022-04-28,제주도,LNG,1865
2022-04-28,제주도,유류,969
2022-04-28,충청남도,LNG,33219
2022-04-28,충청남도,석탄,180633
2022-04-28,충청남도,유류,0
2022-04-28,충청북도,유류,0
2022-04-29,강원도,LNG,7037
2022-04-29,강원도,석탄,41908
2022-04-29,경기도,LNG,220385
2022-04-29,경기도,석탄,4805
2022-04-29,경기도,유류,0
2022-04-29,경상남도,석탄,153898
2022-04-29,경상남도,유류,226
2022-04-29,경상북도,LNG,5475
2022-04-29,경상북도,석탄,2564
2022-04-29,광주시,LNG,1259
2022-04-29,대구시,LNG,6933
2022-04-29,대구시,석탄,1
2022-04-29,대구시,유류,50
2022-04-29,대전시,LNG,0
2022-04-29,부산시,LNG,22099
2022-04-29,부산시,석탄,98
2022-04-29,서울시,LNG,6864
2022-04-29,세종시,LNG,8676
2022-04-29,울산시,LNG,25828
2022-04-29,인천시,LNG,51860
2022-04-29,인천시,석탄,73170
2022-04-29,전라남도,LNG,38239
2022-04-29,전라남도,석탄,10805
2022-04-29,전라북도,LNG,0
2022-04-29,전라북도,석탄,10073
2022-04-29,전라북도,유류,328
2022-04-29,제주도,LNG,1944
2022-04-29,제주도,유류,766
2022-04-29,충청남도,LNG,31893
2022-04-29,충청남도,석탄,183803
2022-04-29,충청남도,유류,0
2022-04-29,충청북도,유류,0
2022-04-30,강원도,LNG,7010
2022-04-30,강원도,석탄,37030
2022-04-30,경기도,LNG,208966
2022-04-30,경기도,석탄,4489
2022-04-30,경기도,유류,0
2022-04-30,경상남도,석탄,104112
2022-04-30,경상남도,유류,233
2022-04-30,경상북도,LNG,5399
2022-04-30,경상북도,석탄,2539
2022-04-30,광주시,LNG,948
2022-04-30,대구시,LNG,5549
2022-04-30,대구시,석탄,0
2022-04-30,대구시,유류,266
2022-04-30,대전시,LNG,0
2022-04-30,부산시,LNG,10205
2022-04-30,부산시,석탄,0
2022-04-30,서울시,LNG,4555
2022-04-30,세종시,LNG,8694
2022-04-30,울산시,LNG,21169
2022-04-30,인천시,LNG,18993
2022-04-30,인천시,석탄,74266
2022-04-30,전라남도,LNG,36885
2022-04-30,전라남도,석탄,11212
2022-04-30,전라북도,LNG,0
2022-04-30,전라북도,석탄,10066
2022-04-30,전라북도,유류,307
2022-04-30,제주도,LNG,1550
2022-04-30,제주도,유류,900
2022-04-30,충청남도,LNG,27318
2022-04-30,충청남도,석탄,139584
2022-04-30,충청남도,유류,0
2022-04-30,충청북도,유류,0
2022-05-01,강원도,LNG,7525
2022-05-01,강원도,석탄,31626
2022-05-01,경기도,LNG,165059
2022-05-01,경기도,석탄,1145
2022-05-01,경기도,유류,0
2022-05-01,경상남도,석탄,62051
2022-05-01,경상남도,유류,141
2022-05-01,경상북도,LNG,4590
2022-05-01,경상북도,석탄,2587
2022-05-01,광주시,LNG,0
2022-05-01,대구시,LNG,4518
2022-05-01,대구시,석탄,0
2022-05-01,대구시,유류,55
2022-05-01,대전시,LNG,33
2022-05-01,부산시,LNG,18527
2022-05-01,부산시,석탄,0
2022-05-01,서울시,LNG,6286
2022-05-01,세종시,LNG,10012
2022-05-01,울산시,LNG,19544
2022-05-01,인천시,LNG,37211
2022-05-01,인천시,석탄,62822
2022-05-01,전라남도,LNG,32392
2022-05-01,전라남도,석탄,9740
2022-05-01,전라북도,LNG,0
2022-05-01,전라북도,석탄,9969
2022-05-01,전라북도,유류,300
2022-05-01,제주도,LNG,845
2022-05-01,제주도,유류,724
2022-05-01,충청남도,LNG,19841
2022-05-01,충청남도,석탄,97051
2022-05-01,충청남도,유류,0
